"GraphName" "TotalNodes" "TotalEdges" "OrderingType" "K" "CompleteHeuristicName" "HeuristicName" "NormalizedLoad" "CuttedEdges" "MaxCuttedEdgesRatio" "MinCuttedEdgesRatio" "CuttedEdgesRatio" "MaxTime" "MinTime" "AvgTime" "MaxIOTime" "MinIOTime" "AvgIOTime" "MaxPartitioningTime" "MinPartitioningTime" "AvgPartitioningTime" "IterationTime"
"cs4.graph" "22499" "43858" ".bfs" "4" "Exponentially_Dispersion_Predict" "ED" "1.0001778093883358" "4816.5" "0.11553194400109444" "0.10527155821058871" "0.1098203292443796" "34154" "33323" "33772.0" "30" "17" "22.25" "34133" "34133" "33749.75" "4"
"cs4.graph" "22499" "43858" ".bfs" "4" "Unweighted_Index_With_Dispersion" "UIWD" "1.0001778093883358" "5891.5" "0.1349582744311186" "0.13354462127776004" "0.13433125085503214" "388" "262" "313.75" "19" "12" "14.75" "369" "369" "299.0" "4"
"cs4.graph" "22499" "43858" ".bfs" "4" "Linear_Index_With_Dispersion" "LIWD" "1.0001778093883358" "5865.0" "0.13862921245838844" "0.1281636189520726" "0.13372702813625792" "291" "248" "262.25" "14" "8" "11.25" "283" "283" "251.0" "4"
"cs4.graph" "22499" "43858" ".bfs" "4" "Exponentially_Index_With_Dispersion" "EIWD" "1.0001778093883358" "5693.0" "0.13288339641570523" "0.12374025263349903" "0.12980528067855351" "356" "261" "304.0" "17" "12" "13.75" "344" "344" "290.25" "4"
"cs4.graph" "22499" "43858" ".bfs" "4" "Unweighted_STC" "US" "1.0001778093883358" "5743.0" "0.13422864699712708" "0.12811801723744812" "0.13094532354416527" "223" "202" "211.5" "14" "11" "12.0" "212" "212" "199.5" "4"
"cs4.graph" "22499" "43858" ".bfs" "4" "Linear_STC" "LS" "1.0001778093883358" "5745.0" "0.1342970495690638" "0.12811801723744812" "0.13099092525878972" "269" "202" "224.5" "20" "9" "13.25" "249" "249" "211.25" "4"
"cs4.graph" "22499" "43858" ".bfs" "4" "Exponentially_STC" "ES" "1.0001778093883358" "5743.0" "0.13422864699712708" "0.12811801723744812" "0.13094532354416527" "309" "264" "280.75" "20" "12" "15.0" "297" "297" "265.75" "4"
"cs4.graph" "22499" "43858" ".bfs" "8" "Hashing" "H" "1.0003556187766713" "39130.5" "0.894021615212732" "0.8902822746135255" "0.8922089470564094" "64" "53" "57.5" "16" "9" "11.0" "48" "48" "46.5" "4"
"cs4.graph" "22499" "43858" ".bfs" "8" "Unweighted_Deterministic_Greedy_Parallel" "UDG" "1.000711237553343" "7234.75" "0.17679784759906972" "0.1408864973322997" "0.16495850243969173" "640" "487" "544.0" "15" "8" "12.25" "625" "625" "531.75" "4"
"cs4.graph" "22499" "43858" ".bfs" "8" "Linear_Deterministic_Greedy_Parallel" "LDG" "1.0003556187766713" "7297.75" "0.18035478133977836" "0.14111450590542204" "0.16639495645036254" "582" "496" "539.5" "21" "9" "15.25" "565" "565" "524.25" "4"
"cs4.graph" "22499" "43858" ".bfs" "8" "Exponentially_Deterministic_Greedy_Parallel" "EDG" "1.0003556187766713" "7266.0" "0.1793287427607278" "0.14086369647498745" "0.16567102923069907" "576" "530" "555.25" "15" "11" "13.0" "565" "565" "542.25" "4"
"cs4.graph" "22499" "43858" ".bfs" "8" "Unweighted_Randomized_Greedy_Parallel" "URG" "1.000711237553343" "7835.5" "0.18835788225637284" "0.16858953896666515" "0.17865611747001686" "858" "773" "806.75" "20" "14" "16.5" "841" "841" "790.25" "4"
"cs4.graph" "22499" "43858" ".bfs" "8" "Linear_Randomized_Greedy_Parallel" "LRG" "1.0003556187766713" "7439.25" "0.18174563363582472" "0.14900360253545533" "0.16962127776004376" "1200" "1110" "1144.25" "22" "17" "19.75" "1183" "1183" "1124.5" "4"
"cs4.graph" "22499" "43858" ".bfs" "8" "Exponentially_Randomized_Greedy_Parallel" "ERG" "1.0003556187766713" "7439.25" "0.18174563363582472" "0.14900360253545533" "0.16962127776004376" "1157" "1088" "1130.5" "18" "11" "15.25" "1142" "1142" "1115.25" "4"
"cs4.graph" "22499" "43858" ".bfs" "8" "Unweighted_Triangles_Parallel" "UT" "1.0003556187766713" "38389.75" "0.8782662228099777" "0.8729080213416024" "0.8753192120023713" "510" "505" "508.25" "23" "8" "15.0" "502" "502" "493.25" "4"
"cs4.graph" "22499" "43858" ".bfs" "8" "Linear_Triangles_Parallel" "LT" "1.0003556187766713" "38389.75" "0.8782662228099777" "0.8729080213416024" "0.8753192120023713" "603" "500" "558.75" "23" "18" "19.75" "580" "580" "539.0" "4"
"cs4.graph" "22499" "43858" ".bfs" "8" "Exponentially_Triangles_Parallel" "ET" "1.0003556187766713" "38389.75" "0.8782662228099777" "0.8729080213416024" "0.8753192120023713" "547" "531" "538.5" "16" "14" "15.25" "532" "532" "523.25" "4"
"cs4.graph" "22499" "43858" ".bfs" "8" "Balance_Big_Parallel" "BB" "1.0003556187766713" "6249.75" "0.1527657439919741" "0.12909845410187423" "0.14249965798714032" "623" "599" "612.5" "16" "12" "13.5" "610" "610" "599.0" "4"
"cs4.graph" "22499" "43858" ".bfs" "8" "Unweighted_Dispersion_Based_Parallel" "UDB" "1.000711237553343" "9155.0" "0.22543207624606684" "0.18263486707100188" "0.20874184869351087" "358" "266" "303.75" "20" "11" "15.0" "342" "342" "288.75" "4"
"cs4.graph" "22499" "43858" ".bfs" "8" "Linear_Dispersion_Based_Parallel" "LDB" "1.000711237553343" "9228.5" "0.22851019198321856" "0.1901591499840394" "0.21041771170596013" "359" "310" "335.5" "18" "10" "13.75" "347" "347" "321.75" "4"
"cs4.graph" "22499" "43858" ".bfs" "8" "Exponentially_Dispersion_Based_Parallel" "EDB" "1.000711237553343" "9445.75" "0.235441652606138" "0.19305485886269325" "0.21537119795704318" "358" "299" "316.75" "17" "10" "12.75" "341" "341" "304.0" "4"
"cs4.graph" "22499" "43858" ".bfs" "8" "Unweighted_Dispersion_Predict" "UD" "1.0003556187766713" "5480.75" "0.13092252268685303" "0.12143736604496329" "0.12496579871403164" "111386" "97719" "104473.0" "42" "24" "34.0" "111344" "111344" "104439.0" "4"
"cs4.graph" "22499" "43858" ".bfs" "8" "Linear_Dispersion_Predict" "LD" "1.0003556187766713" "5585.75" "0.13960964932281453" "0.11161019654339004" "0.1273598887318163" "6281938" "43352" "1603040.75" "6238638" "25" "1559682.25" "43486" "43486" "43358.5" "4"
"cs4.graph" "22499" "43858" ".bfs" "8" "Exponentially_Dispersion_Predict" "ED" "1.0003556187766713" "5509.0" "0.13256418441333395" "0.12025172146472707" "0.12560992293310227" "109615" "101477" "105387.75" "34" "21" "28.0" "109594" "109594" "105359.75" "4"
